"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExNjE1NzcwNzcyMjAwODE=","100002248010943","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/42509120_1844112925673623_1754708051262177280_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=RQfdam7cpyIQ7kNvgFBY8Ea&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYCyYoE6cI1TsCZIDQCiYys7ULbgxVW0EE8bM0rEhMbu2A&oe=67C1C4A8","Tory Diddens-Halterman","Hahahahahah Travis Halterman see!! There is an Easter Island!","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1161577077220081","1","0","0","05/16/2016 09:48:38 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzE3NTMxOTk2ODQ4OTE2MDk=","100001466782362","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/311983354_5577038822354955_5981747912152917400_n.jpg?stp=c0.209.1406.1406a_cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=PXqS7xqu-nIQ7kNvgES3GyY&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYAc-p7dcIbzI336VY2s5uPocEUvV0KGkUtoUi57iWuBlQ&oe=67A00869","Sonia Pevna","As much as I know these statues became famous as a mysterious heads ""growing"" from the earth,but here we have more to know more about their story. But when the hidden parts of the statues were uncovered,pls? I didn't see it yet","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1753199684891609","8","0","0","04/15/2016 10:12:58 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzQ5NTE1Mzc1NzM0NDkwMA==","1588910131","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/91471650_10215165916973135_8363204183272194048_n.jpg?stp=cp0_dst-jpg_p64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=IPIY1ZrPKfoQ7kNvgHx1XbG&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYBlkAHqdgIeVhVwGK1W4XshTFhQm2VnxOqhHqSHtKL2Kw&oe=67C1B907","Secondo Giuliani","Credo che l'unica statua di questo tipo fuori dall'isola si trovi in Italia, per la precisione a Vitorchiano (Lazio). Fu costruita dagli stessi moai sul posto e messa sulla piazza principale del paese, davanti alle antiche mura. Poi, non so perché, spostata lontano, in un buio parcheggio, e senza una indicazione che ne annunci la presenza o l'ubicazione.","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=495153757344900","1","0","0","04/20/2016 08:14:55 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjI1MDM4NTQ0Mzc3NzI=","100000639341575","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/365445758_6847061378658439_2588923251453459590_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=YJAJn9Ra4EIQ7kNvgES0elX&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYCzMuc0pojcYV5rOAPxMHvQ-J880p7n68umW6dZwyXYDQ&oe=67A03299","Jon Deutsch","They've known about them for quite awhile as not all of them were torn down.  Its just that alot of them were torn down and destroyed when their civilization fell apart.","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1122503854437772","6","0","0","04/12/2016 10:25:19 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjI4Mzg0NDEwNzA5ODA=","1418472495","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/157886461_10224524991258462_6711542849363553721_n.jpg?stp=c82.0.720.720a_cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=tmDdGemHEU4Q7kNvgGaILOX&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYArwBbEN6NTmRIzhqx8q53LEKxUy5b1wLFMl-UVgHxgBA&oe=67C1AEC3","B Dhruvi Shah","Looks like Hoax, how can it  be real, after so so so many years, if it is real, wiki should update its page on Moai statues. Why is it not updated yet !?!?","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1122838441070980","3","0","2","04/13/2016 11:05:55 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjMzMjgwOTQzNTUzNDg=","100005528949997","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/458814952_2488752047985736_3291104501198368197_n.jpg?stp=c256.0.1536.1536a_cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=7jkLtmA5wtkQ7kNvgESdu_x&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYAbG0jucoRAQ0weUnzr9X9OEG27vcfLiwai6owF9HyH4w&oe=67A027AA","Amelia Kingsteele","i see in one catalog tha statues I like to buy one to  put it in front of my  yard but my son said no someone may steal it","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1123328094355348","2","0","0","04/14/2016 01:30:21 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjIwNzQwNTQ0ODA3NTI=","100001931149321","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/67341628_2780737755333902_5689892701449748480_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=p1ocKwSZFGcQ7kNvgGZsgIn&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYCsubqv_Pno_dFIh_NDZ0x__ppoIKWvcYRS8adDR1iApg&oe=67C1BE76","Lars Norgren","Skillnaden mellanntro och vetande..
Bakom tron existerar mer, dvs det finns en orsak till tron, och när orsaken kommer fram fullt ut, är det vetenskap, vid just gränsen..så vetenskap kan komma längre tills den absoluta sanningen uppenbarar sig.  Jag antar att det finns en absolut sanning, det är en tro jag har :-)","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1122074054480752","2","0","0","04/12/2016 08:06:52 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzE3NjMyNDA1NDA1NTQxOTA=","665123638","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/301586111_10158864683203639_4078901055625930805_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=PotUQMex0PkQ7kNvgFeCFwG&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYD7sI-FvgVBxZBjK6jgc8Zx5pYZdWZwRbYWsJOS3Y_u5A&oe=67A00888","Jorge Nunez","This picture was just for joke in a journal saying ""have you ever imagined?"" And the showed the real ones... Come on, a bit more sense of humor. It was very clear to me.","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1763240540554190","3","0","0","05/13/2016 11:22:39 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjI0NjU3NTExMDgyNDk=","100001216493967","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/294926217_5459738407409988_7257187917416777795_n.jpg?stp=cp0_dst-jpg_p64x64_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=R_ohAbzJsoMQ7kNvgH5kmRQ&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYDQzc57AcZaXJGAZNsz3-s1J9Kcb-nQlMsa_LMZH5Jzcg&oe=67A01E0F","Alayna Maldo","Diana Gutierrez, con mas razón creo en la teoría de q los gigantes la construyeron...","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1122465751108249","2","0","0","04/12/2016 09:23:33 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzE3NjM4NjEzMzA0OTIxMTE=","717346002","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/426116570_10159767047096003_2481234846750515634_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=SnnVE-HK3gEQ7kNvgF3QqDl&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYBvzgJ9bbkiXBqdOa7QS4jE7Oa-20rUqA4cQSL71kXKAg&oe=67A03224","Cassandra Mason","It blows my mind that anyone was idiotic enough to believe the first photo was real in the first place. I'm just kind of laughing at the argument about it, tbh.","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1763861330492111","26","0","0","05/15/2016 02:41:45 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjM1OTkxNTQzMjgyNDI=","1105065029","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/465764922_10231534036549767_3303061134496859738_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=4kQuILhjSnAQ7kNvgFcYwd2&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYArUvWZIq2-UgOQQId2kDlGuzLhYreGuWUp5bqgEJ92zg&oe=67A028E3","Charlotte King","It looks impossible and has Far Side funniness that somehow helps one appreciate the simple beauty of the real sculptures ',))","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1123599154328242","1","0","0","04/14/2016 12:44:53 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzUwMzMzNDQ5NjUyNjgyNg==","706547702","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/475303676_10160918677292703_5469749821367699401_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=rhNR4dkGVnEQ7kNvgHE9zu9&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYBglkZ4TFwI3yCaxjZIUrfKBbSdTyFlj9uvwVBJ4koNZA&oe=67A017A5","Anthony Venn-Brown","Well there you go. A little bit like life really. You never really know what people are really like till you dig a bit deeper under the surface.","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=503334496526826","3","0","0","05/14/2016 03:50:08 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzE3NTMwMzIzMTgyNDE2Nzk=","504926725","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/296580949_10160115994756726_7921258220529127247_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=DFztuO-Gb2UQ7kNvgF0zHmL&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYBPFXGudqbLq8VJjo2C_UCUvBA_M-B88JhC5qPYhydn2Q&oe=67A035A9","Joud Rushidat","Rana Musleh hii habibtii. Show these to Faris he took about them before i think he might be interested with the news","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1753032318241679","3","0","1","04/15/2016 10:53:43 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExNjE3MDU5NTA1NDA1Mjc=","657905110","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/457315612_10169035653320111_7459190251412116072_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=hmt_WT3cndkQ7kNvgG68l0X&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYCtYgG6kdZTwmZjIcrp4t_cfLIgfdNqr697oPM6_r3msA&oe=67A012AD","Fer Nan Da","wajajaja pero no ese cuerpo fitness wajajaja tienen el mismo cuerpo que los que están completos parados fuera de la isla como en AKIVI O TAHAI O TONGARIKI etc","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1161705950540527","0","0","0","05/17/2016 02:55:17 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjE4ODIwNzc4MzMyODM=","1540764203","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/325642965_695542915488007_6424712447244614778_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=VeYW0ENjjxAQ7kNvgFLOCPP&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYDEfLnTPQ8PYwtufNBaKX-rBlRYeIwG8QWEPgPObCbJRg&oe=67A02311","Quid Nova","cette photo fait un peu ""montage"" mais les autres sont surprenantes! Quelle idée géniale d'avoir creuser autour et sous les têtes!!","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1121882077833283","2","0","1","04/12/2016 12:06:27 AM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzQ5NTM3ODEzMzk4OTEyOQ==","100011487392700","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/460836614_2270188903374001_4706238567548136641_n.jpg?stp=c0.0.160.160a_cp0_dst-jpg_s64x64_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-2Y86LF9IGcQ7kNvgH2ri2b&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AYi2vx43V_CMtEKCnUG06aY&oh=00_AYBXwCEzGnycrbmD2XPE2UqyP0eqp4JzSUy2yaTGNVrE6Q&oe=679FFF09","Charo Alcocer","Pero yo esta noticia no había leído.  Cuando ha salido esta noticia?","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=495378133989129","0","0","0","04/20/2016 09:26:32 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjMwMTMwODQzODY4NDk=","100000151914672","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/441462842_8368847339796913_8475054053578393961_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=cgMbEGohngEQ7kNvgFMsk_v&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=A-nww-mV8UQ931qv43hfeSC&oh=00_AYD4vnLTtn3Z7pFCYVY53alUdqGQa8TvOUctWMwMoU3WVQ&oe=67A014B5","Michael Medhat","Mina Nagy Mohannad Alaa جائزة ال#علي_وضعنا تذهب الي.... :D","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1123013084386849","1","0","0","04/13/2016 05:18:21 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzE3NjM1NjcxNTcxODgxOTU=","100003780797855","https://scontent.fnap3-2.fna.fbcdn.net/v/t1.6435-1/37944766_1263849557084392_7651851320088854528_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=r9bjdU3UXX0Q7kNvgGxX0RO&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=A-nww-mV8UQ931qv43hfeSC&oh=00_AYDOx7L1yEle6sQ3RQNuHamBfR9iDByEsPyCj98slx_vnA&oe=67C1CECA","Hervé Leclercq","Cela me fait penser: lorsqu'il y a une tête de cerf accrochée au mur en trophée de chasse, est-ce que le reste du corps dépasse de l'autre côté du mur ???","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1763567157188195","4","0","0","05/14/2016 04:23:55 PM"
"Y29tbWVudDoxMTIxODE4NDY3ODM5NjQ0XzExMjE4NzM1OTc4MzQxMzE=","100001282508485","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/30715548_1850164905036242_980953410666758144_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=2TVHMTUmMoEQ7kNvgHRpblT&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A-nww-mV8UQ931qv43hfeSC&oh=00_AYDSJACWZ5_83oEDh584nCw7XqbzGA0EgiP6uBisCNbSEQ&oe=67C1D2AC","Brenda Andrade","This one is fake. It's Photoshop.","https://www.facebook.com/photo/?fbid=1121818467839644&set=a.1121818384506319&comment_id=1121873597834131","298","0","1","04/11/2016 11:55:15 PM"
